query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,reviews,rating,review_id,author_link,author_title,author_id,author_image,review_text,review_img_url,review_img_urls,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChdDSUhNMG9nS0VJQ0FnSUNoNkxpbzJRRRAB,https://www.google.com/maps/contrib/112489196830581222927?hl=id,de vi,112489196830581222927,https://lh3.googleusercontent.com/a-/AD_cMMTaLbtEcF5F1C060FoKc9GO0if5vtby96B0D2Cf=s120-c-c0x00000000-cc-rp-mo-ba2-br100,"Tempat nya bersih, tempat mainan ank lumayan....bgus benget",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoNkxpbzJRRRAB!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgICh6Lio2QE%7CCgwI0KH4ngYQkL_CtgM%7C?hl=id,5,1675497680,02/04/2023 08:01:20,0,4025485581383303862
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChdDSUhNMG9nS0VJQ0FnSUQ2XzdIT3NRRRAB,https://www.google.com/maps/contrib/114378517617439337318?hl=id,Fanda Pratama Arie Wibowo,114378517617439337318,https://lh3.googleusercontent.com/a-/AD_cMMQGCI651wzGcnvjghvPdKFVYV5-LNXmOSSz0GZl_w=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"Sejak corona, duduk jadi g bisa rame2. Terlalu ketat protocolnya guys wkwkwkkw",https://lh5.googleusercontent.com/p/AF1QipPc7jyTERSvYDIfepqhR03-rK0bELIRgbRPuqgZ,"https://lh5.googleusercontent.com/p/AF1QipPc7jyTERSvYDIfepqhR03-rK0bELIRgbRPuqgZ, https://lh5.googleusercontent.com/p/AF1QipNhKh5wA_a1K9W0aYnm6pv7SIbb1O7PEiHC_zeQ",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ2XzdIT3NRRRAB!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgID6_7HOsQE%7CCgsI2PuqiwYQ6JWwJg%7C?hl=id,5,1634385368,10/16/2021 11:56:08,1,4025485581383303862
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChdDSUhNMG9nS0VJQ0FnSUNlMXBYR3ZBRRAB,https://www.google.com/maps/contrib/116869330490082530408?hl=id,Ardi JA,116869330490082530408,https://lh3.googleusercontent.com/a-/AD_cMMR9MEcScPlSyTZVrKHuRkXB1qzikfXf0Rl0CZRqsA=s120-c-c0x00000000-cc-rp-mo-br100,"Astaghfirulloh...
bad etitude (greeting & grooming) sangat tak profesional dan sangat-sangat memalukan petugas  di mcdonal petarani - Makassar ini 12 sep 2022 pukul 23.25 wita.

Si petugas tersebut dengan sengaja tidak menginfokan di awal kepada all calon customer yang *dine in* wajib menggunakan masker. Saat sudah mengantri panjang dan lama, ketika tiba saat saya memesan menu, petugas wanita tersebut menanyakan, ""mau pesan apa kak?"", saya jawab,""Mochachino ice satu dan Matcha ice satu ukuran reg"", lalu di jawablah oleh petugas wanita tersebut,""Mochachino ice-nya ukuran Large atau Reg kak?"", saya sautin kembali donk,""Ukuran regular semua mbak"". kemudian si embaknya menjawab, ""baik kak, boleh pakai maskernya dulu kak?!""

Bahhh... jawaban-nya paling wow, konyol dan hampirrrrr membuat saya menggrebak meja karena kekonyolan SOP dari petugas tersebut. Paling kurang ajar lagi, tak ada permohonan maaf atau pun keterangan lanjutan yg doberikan oleh petugas wanita tersebut atau pun staff macdonald lainnya. 😤😤😤😤

Kalau memang *dine in* harus pakai masker, ya kasih info dari awal donk maymunahhhh, ONCE (Oneng Cekali).

Manager yg on duty siapa dah,
kenapa staff nya gak kopeten dan service sangat tak profesional seperti itu.
Sangat amat disayangkan Perusahaan besar seperti Macdonald BAD SERVICES.

TRAGEDI SANGAT MEMALUKAN & BAD SERVICES I EVER HAD ON MACDONAL PETARANI-MAKASSAR.",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlMXBYR3ZBRRAB!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgICe1pXGvAE%7CCgwI9O6BmQYQiNvToQE%7C?hl=id,1,1663072116,09/13/2022 12:28:36,1,4025485581383303862
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChdDSUhNMG9nS0VJQ0FnSUNVLVptSTNRRRAB,https://www.google.com/maps/contrib/110780399143633080626?hl=id,Inopp Inopp,110780399143633080626,https://lh3.googleusercontent.com/a-/AD_cMMQKwHYKzJvBJzSYftyh7h7syKc33WyWcV1cnQ8i9w=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"Alasan makan d sini :
1. Teman lg ngidam ayam McD
2. Lokasi strategis
3. Ada McCafe-nya ❤

Alasan pilih burger rendang :
1. Penasaran dengan rasanya
2. Karna hari ini belum makan nasi padang 😁

Happy Monday ❤",https://lh5.googleusercontent.com/p/AF1QipMie4AVetl774wGk-77CLXm_DqgOPfFXy9enghF,"https://lh5.googleusercontent.com/p/AF1QipMie4AVetl774wGk-77CLXm_DqgOPfFXy9enghF, https://lh5.googleusercontent.com/p/AF1QipML23oZOJy_vvZpsuMwIvpbOVtvE-3qXaaiTHt9",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNVLVptSTNRRRAB!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgICU-ZmI3QE%7CCgwIlbn76QUQ8JDNugE%7C?hl=id,4,1564400789,07/29/2019 11:46:29,0,4025485581383303862
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChZDSUhNMG9nS0VJQ0FnSURRNHJIcGR3EAE,https://www.google.com/maps/contrib/105503842593744832260?hl=id,Camsasika “Ricky” Putra,105503842593744832260,https://lh3.googleusercontent.com/a-/AD_cMMSEu-vRW3YFaGaAJ7dcOoLrhQqfprY2tgkV5Rw02g=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"Sejak pandemi baru ke sini lagi. Tapi pelayanan agak mengecewakan, dibanding Mcd lainnya. Item menu banyak yang kosong.",https://lh5.googleusercontent.com/p/AF1QipN1mfnq497aBa1XLsZwGFh6Ilwqnv13Ye-Y-zL5,"https://lh5.googleusercontent.com/p/AF1QipN1mfnq497aBa1XLsZwGFh6Ilwqnv13Ye-Y-zL5, https://lh5.googleusercontent.com/p/AF1QipNo6Jfn8i-EfJ5i5SQB3i6jf4uamJbdQS3DavPy, https://lh5.googleusercontent.com/p/AF1QipOJ3qUs340NZZCHqsryFKWkNLQUlmKctJRKLg7V",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRNHJIcGR3EAE!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgIDQ4rHpdw%7CCgwI8p7jhQYQ8IuZuwI%7C?hl=id,2,1622724466,06/03/2021 12:47:46,1,4025485581383303862
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChZDSUhNMG9nS0VJQ0FnSUNzOGJPaVVREAE,https://www.google.com/maps/contrib/107680213369645136187?hl=id,bill loandy,107680213369645136187,https://lh3.googleusercontent.com/a/AAcHTtcLm1jFA36akU7X_10biCOhksMHGbj2OJDTRlSB=s120-c-c0x00000000-cc-rp-mo-br100,"Tempat nyaman, pelayanan cepat, pesanan saya (ayam gocchujang) jg enak rasanya plus suhu ruangan sangat dingin",https://lh5.googleusercontent.com/p/AF1QipNow51fkLVCUCrLNXlc-cF4pJeEYNpwmYNuH7qn,https://lh5.googleusercontent.com/p/AF1QipNow51fkLVCUCrLNXlc-cF4pJeEYNpwmYNuH7qn,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzOGJPaVVREAE!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgICs8bOiUQ%7CCgwIpZHt8QUQ8OP5rQI%7C?hl=id,5,1580943525,02/05/2020 22:58:45,0,4025485581383303862
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChdDSUhNMG9nS0VJQ0FnSUN3dW8tX3pnRRAB,https://www.google.com/maps/contrib/108918575281588344079?hl=id,01 Abdul Mubarak,108918575281588344079,https://lh3.googleusercontent.com/a-/AD_cMMQsiVswKq-Qna1LLj9SsqSle6RXCYDefTbskeAxGg=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"Makanannya enak. Paling rekomended ice coffee jelly nya.  Tempatnya juga nyaman,  bersih, ramai.  Bisa pakai debit/credit card juga.  Toilet nya aman.  Enak juga jadi tempat nongkrong sampai tengah malam. Menu nya sekarang juga lebih bervariasi dan banyak pilihan. Baguslah pokoknya.",https://lh5.googleusercontent.com/p/AF1QipM7xcdkpXnKL2hbhcIFTImoY30Wc7fQmGM4cFVN,https://lh5.googleusercontent.com/p/AF1QipM7xcdkpXnKL2hbhcIFTImoY30Wc7fQmGM4cFVN,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3dW8tX3pnRRAB!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgICwuo-_zgE%7CCgwIi4qH0gUQwNijoAM%7C?hl=id,5,1514259723,12/26/2017 03:42:03,0,4025485581383303862
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChdDSUhNMG9nS0VJQ0FnSUNDel9EYnFnRRAB,https://www.google.com/maps/contrib/118172500931428966398?hl=id,Novitha Justicia,118172500931428966398,https://lh3.googleusercontent.com/a-/AD_cMMRF3NoAWK0CNHf9xoJFjlzXW0s2c8AGW6H0wsWsNg=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Protokol kesehatan ada.. social distancing juga di berlakukan.. saya beli paket burger free tumbler.. lumayaaan tambah koleksi selama di Makassar 🥰🥰🥰,https://lh5.googleusercontent.com/p/AF1QipNI6KIITek4WMpzmohS7Q05WvAzF2QbVqULTXwP,"https://lh5.googleusercontent.com/p/AF1QipNI6KIITek4WMpzmohS7Q05WvAzF2QbVqULTXwP, https://lh5.googleusercontent.com/p/AF1QipOxdj8VsjeVAW5qDNsXq-x1yhGwP8mPdQZdwGzn",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNDel9EYnFnRRAB!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgICCz_DbqgE%7CCgwI-9jd-gUQ0IrG_wE%7C?hl=id,5,1599564923,09/08/2020 11:35:23,0,4025485581383303862
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChdDSUhNMG9nS0VJQ0FnSUN1MXZ5STVBRRAB,https://www.google.com/maps/contrib/110027498656106172116?hl=id,Nurfadhilah Hakim,110027498656106172116,https://lh3.googleusercontent.com/a-/AD_cMMRK75VRH5iCbRs8fu0fXmju5t50e8I0btPyDqHFUg=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"Kursi dan mejanya terasa berkurang, entahlah mungkin hanya menurut saya. Soalnya beberapa tahun yg lalu saya rutin kerja tugas disini dan sangat terasa sekali perbedaan jumlah kursi dan mejanya.

Bawa anak makan dan main disini, apalagi anaknya masih balita, tentu saja kita sebagai orang tua perlu duduk di meja dekat arena Playground agar lebih mudah memantau anak-anak bermain. Sayangnya meja dan kursi sangat terbatas dekat area Playground.

Tissue di toilet sering kosong, sayang sekali.

Tapi pelayanan di kasir masih tetap sigap dan ramah. Tahu kapan harus buka kasir jika crowded. Pertahankan.",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN1MXZ5STVBRRAB!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgICu1vyI5AE%7CCgwItviFlwYQ8O2UkwM%7C?hl=id,4,1658944566,07/27/2022 17:56:06,0,4025485581383303862
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChdDSUhNMG9nS0VJQ0FnSUNCZzd1UnJ3RRAB,https://www.google.com/maps/contrib/115181460424855202247?hl=id,A. Megawati Putri,115181460424855202247,https://lh3.googleusercontent.com/a-/AD_cMMTKefqx-HIEh53uu9xWJKR-I5_Ae-skuCVibxmT8yM=s120-c-c0x00000000-cc-rp-mo-br100,"suka salah kasi menu, sudah berapakali order salah kasi menu, kecewa!",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCZzd1UnJ3RRAB!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgICBg7uRrwE%7CCgwI-8zNnQYQiIGVkwI%7C?hl=id,1,1672701563,01/02/2023 23:19:23,0,4025485581383303862
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChdDSUhNMG9nS0VJQ0FnSUR1N0s3Y2dRRRAB,https://www.google.com/maps/contrib/108413452974490710876?hl=id,windha indayani,108413452974490710876,https://lh3.googleusercontent.com/a-/AD_cMMS8LYqJxAdAdIOgk-PBKxy_6zwyiAGqPW_X5cnPty0=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"Sperti mcd² yg lainnya...
Cuma mngkin mcd pettarani ini yg terameh yaa..
Karna berada dipusat kota",https://lh5.googleusercontent.com/p/AF1QipMQje1qZ2dBPHVXXR7JCAxKrqiBV6NctkESpccP,https://lh5.googleusercontent.com/p/AF1QipMQje1qZ2dBPHVXXR7JCAxKrqiBV6NctkESpccP,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR1N0s3Y2dRRRAB!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgIDu7K7cgQE%7CCgwI2tPplwYQgIy45gE%7C?hl=id,4,1660578266,08/15/2022 15:44:26,0,4025485581383303862
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChdDSUhNMG9nS0VJQ0FnSUN1cS12V3dRRRAB,https://www.google.com/maps/contrib/110262329257287087780?hl=id,ha san (AAN),110262329257287087780,https://lh3.googleusercontent.com/a-/AD_cMMQoWce6dHWdBX-jZOJlm6Umm6ORvT8tOk42TVmKRw=s120-c-c0x00000000-cc-rp-mo-br100,"pelayanan paling buruk, tadi kita pesan 2 ayam dada dan itu tanpa promo, dikasinya dada 1, paha 1
dan saya orangnya tidak suka makan yang pedis, pas minta tomatnya, tidak ada juga.
terus saya mau cuci tangan, sabunnya juga tidak ada.
ya allah ini restoran macam apa😥.",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN1cS12V3dRRRAB!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgICuq-vWwQE%7CCgsI36G6lwYQuJPwZg%7C?hl=id,1,1659801823,08/06/2022 16:03:43,1,4025485581383303862
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChdDSUhNMG9nS0VJQ0FnSURtXzl2d2lnRRAB,https://www.google.com/maps/contrib/111997162241397020411?hl=id,Andi Ampa,111997162241397020411,https://lh3.googleusercontent.com/a-/AD_cMMSy8iBolFG5NVxC3t9EKQujXk3daCOAwtznfclgbiY=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Selalu suka klo tempat makan ada mushollahnya yg bersih,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtXzl2d2lnRRAB!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgIDm_9vwigE%7CCgsI3r6TngYQ6K2IBw%7C?hl=id,5,1673846622,01/16/2023 05:23:42,0,4025485581383303862
0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,McDonalds A.P. Pettaranii,0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6,ChIJ49vAeLfivi0RtgLP7s5l3Tc,"https://www.google.com/maps/place/McDonalds+A.P.+Pettaranii/@-5.1461597,119.4386119,14z/data=!4m8!1m2!2m1!1sMcDonalds+A.P.+Pettaranii!3m4!1s0x2dbee2b778c0dbe3:0x37dd65ceeecf02b6!8m2!3d-5.1461597!4d119.4386119",https://search.google.com/local/reviews?placeid=ChIJ49vAeLfivi0RtgLP7s5l3Tc&q=*&authuser=0&hl=in&gl=US,"{""1"": 288, ""2"": 140, ""3"": 593, ""4"": 1617, ""5"": 5763}",8401,4.5,ChZDSUhNMG9nS0VJQ0FnSUQtcXBhV0RnEAE,https://www.google.com/maps/contrib/108915579224456843602?hl=id,Devi Nutiara Noergrahayati Egustien,108915579224456843602,https://lh3.googleusercontent.com/a-/AD_cMMQuahZC6w9F8g0jx0rqpaaWse36Ud0LsEozrz1SXcc=s120-c-c0x00000000-cc-rp-mo-br100,"Bad attitude pelayannya songong semua muka nya. Judes, jutek. Padahal kesitu beli, bukan mau ngutang",,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtcXBhV0RnEAE!2m1!1s0x0:0x37dd65ceeecf02b6!3m1!1s2@1:CIHM0ogKEICAgID-qpaWDg%7CCgwIkoeKnAYQsL2i8QI%7C?hl=id,3,1669497746,11/26/2022 21:22:26,0,4025485581383303862
